id;budget;genres;imdb_id;original_title;overview;popularity;poster_path;production_countries;release_date;title;vote_average;vote_count
74035;0;[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}];tt1290099;Ninjas vs. Zombies;Seven friends, struggling with late 20s, early 30's life, find themselves in terrifying danger when a long-dead loved one is magically resurrected and starts devouring souls. To make matters worse, three of them have been granted the power of the Ninja, and now must lead the fight against a power they cannot hope to vanquish. If they fail, the un-dead will overrun their little town, and quite possibly the world.;0.3808;/txZCIQo3ExIIVBHH052IULqQjCS.jpg;[];31/10/2008;Ninjas vs. Zombies;3.6;5
18616;2000000;[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}];tt1090671;No Man's Land: The Rise of Reeker;A sheriff and his son who are tracking down a group of bank robbers on their way to Mexico, only to discover that they are being stalked by a far more deadly enemy — The Reeker.;8.618.134;/kNKC9eMzPtqGkq5yPbi61hzgTv8.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];01/05/2008;No Man's Land: The Rise of Reeker;4.4;27
12721;0;[{'id': 28, 'name': 'Action'}];tt0089695;No Retreat, No Surrender;Young Jason Stillwell (Kurt McKinney) moves with his parents to Seattle, where local bullies harass them without mercy. Jason's father Tom (Tim Baker) does not believe in violence, so the family takes it on the chin. One day Jason enrolls in a martial arts class and quietly rises in rank to be a major contender. His mettle is tested in an international match against Ivan, a Russian champion.;8.900.994;/cOUvF7SgljMXevnQVLYWHpwxEh7.jpg;[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'US', 'name': 'United States of America'}];02/05/1986;No Retreat, No Surrender;5.6;93
20478;0;[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}];tt0790721;Normal Adolescent Behavior;High school student Wendy has an odd relationship with her five friends: They're openly sexual with each other, swapping partners every week. But this is all thrown into turmoil when she meets Sean, a new student in school who has a crush on her. Wendy wants to be with Sean, but doesn't want to disappoint her friends, whom she has known since grade school. When she does decide to leave them, her best friend, Billie, threatens revenge.;1.173.129;/1gAlevDQzw7bqGsLT7ajPGPVvBI.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];27/04/2007;Normal Adolescent Behavior;4.9;7
299579;0;[{'id': 10770, 'name': 'TV Movie'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}];tt3595848;Northpole;Northpole, the magical city where Santa and his elves live and work is in trouble. Families around the globe have gotten too busy to enjoy the season together, and Northpole depends on their holiday happiness to keep running. In the hopes of turning things around, a determined young elf befriends a little boy with a lot of spirit. His skeptical journalist mom doesn’t have room in her heart for anything but the facts, so it’s going to take a little nudge from his charming teacher to create an unbeatable Christmas team to turn around this town and share the importance of the season with the whole world.;165.579;/48pCdwDn8pCZWJ2hj5O96nk6YkL.jpg;[];15/11/2014;Northpole;5.1;10
20473;0;[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}];tt0093649;Not Quite Human;Dr. Jonas Carson, a scientist, invents Chip, an android teenager. Dr. Carson sends Chip to school with his daughter Becky to see whether an android could interact with others. But his former employer decides to try and make a profit by stealing the mechanical boy.;0.880956;/j1Hx5frDWofkgxQpC8IORCbwYKr.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];19/06/1987;Not Quite Human;5.3;12
45249;0;[];tt0098003;Not Quite Human II;Chip, the android boy is back. This time, he is off to college, suffering from a computer virus and in love with Roberta, another android. Will there be a happy ending?;0.0339;/gURomaNqPX1RmmGTW34lgRs84Ar.jpg;[];23/09/1989;Not Quite Human II;7.1;8
24236;0;[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}];tt0069031;Now You See Him, Now You Don't;Dexter Riley is a science student at Medfield College who inadvertently invents a liquid capable of rendering objects and people invisible. Before Dexter and his friends, Debbie and Richard Schuyler, can even enjoy their spectacular discovery, corrupt businessman A.J. Arno plots to get his greedy hands on it. Slapstick hijinks ensue as Dexter and his pals try to thwart the evil Arno before he can use the invisibility spray to rob a bank.;1.215.839;/73EzVuHeb2EUh2h4hxUnp83xTyX.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];12/07/1972;Now You See Him, Now You Don't;7.2;22
75656;75000000;[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}];tt1670345;Now You See Me;An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.;17.852.022;/A06e9YJ5ry3WXEIFIAD1mKBxcuZ.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}];29/05/2013;Now You See Me;7.3;5635
291805;90000000;[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}];tt3110958;Now You See Me 2;One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles, the Four Horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.;39.540.653;/hU0E130tsGdsYa4K9lc3Xrn5Wyt.jpg;[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}];02/06/2016;Now You See Me 2;6.7;3362
1811;0;[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}];tt0119809;Nowhere;"The third film in a trilogy by writer-director Gregg Araki. Described as ""90210 on acid"", the film tells the story of a day in the lives of a group of high school kids in Los Angeles and the strange lives they lead.";3.324.489;/t3IQ4YOwFG71M1tBZFXSTaLBcux.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}];09/05/1997;Nowhere;6.3;27
12107;84000000;[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}];tt0144528;Nutty Professor II: The Klumps;The hilarity begins when professor Sherman Klump finds romance with fellow DNA specialist, Denise Gaines, and discovers a brilliant formula that reverses aging. But Sherman's thin and obnoxious alter ego, Buddy Love, wants out...and a big piece of the action. And when Buddy gets loose, things get seriously nutty.;6.671.316;/1kDbqYW2Kz5CWSvMUbQblAsIKGc.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];27/07/2000;Nutty Professor II: The Klumps;4.7;338
23951;0;[{'id': 99, 'name': 'Documentary'}];tt1241325;Objectified;A feature-length documentary about our complex relationship with manufactured objects and, by extension, the people who design them.;2.400.134;/zwzizbx09vLedeD2gcAaFbo9fes.jpg;[];14/03/2009;Objectified;7.2;56
161;85000000;[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}];tt0240772;Ocean's Eleven;Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.;12.114.932;/o0h76DVXvk5OKjmNez5YY0GODC2.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];07/12/2001;Ocean's Eleven;7.2;3857
298;85000000;[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}];tt0496806;Ocean's Thirteen;Danny Ocean's team of criminals are back and composing a plan more personal than ever. When ruthless casino owner Willy Bank doublecrosses Reuben Tishkoff, causing a heart attack, Danny Ocean vows that he and his team will do anything to bring down Willy Bank along with everything he's got. Even if it means asking for help from an enemy.;1.216.276;/5QTc2a782KkHwz4NntHMDgcp3PX.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];07/06/2007;Ocean's Thirteen;6.5;2040
163;110000000;[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}];tt0349903;Ocean's Twelve;Danny Ocean reunites with his old flame and the rest of his merry band of thieves in carrying out three huge heists in Rome, Paris and Amsterdam – but a Europol agent is hot on their heels.;11.869.347;/nS3iDLQuy13XY1JH58NNl1rCuNN.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];09/12/2004;Ocean's Twelve;6.4;2169
700;27500000;[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}];tt0086034;Octopussy;James Bond is sent to investigate after a fellow “00” agent is found dead with a priceless Farberge egg. James bond follows the mystery and uncovers a smuggling scandal and a Russian General who wants to provoke a new World War.;10.619.302;/s1GeJcwTclopbed1Bo2hjunSika.jpg;[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}];05/06/1983;Octopussy;6.2;534
24032;0;[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}];tt0076489;Oh, God!;When God appears to an assistant grocery manager as a good natured old man, the Almighty selects him as his messenger for the modern world.;2.660.367;/5E2wduDikzr3luDUTOwNBzYvCwQ.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];07/10/1977;Oh, God!;6.3;36
38147;0;[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}];tt0081268;Oh, God! Book II;Second 'Oh God' movie has God appearing before 11-year-old Tracy Richards to ask for her help to spread his word and influence over the world which she suggests the slogan 'Think God.' Naturaly, Tracy's divorced parents Paula and Don think Tracy's just crazy and plot to halt her 'heaven-sent' mission to spread God's word. Written by Matthew Patay;1.189.834;/fqvTVcrMGDck7rptg4akn7nz9AF.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];03/10/1980;Oh, God! Book II;4.9;14
38148;0;[{'id': 35, 'name': 'Comedy'}];tt0087835;Oh, God! You Devil;George Burns is back as God, but oops, here he is as Satan, too. A young rock star is ready to sell his soul to Satan, and Satan is all too happy to oblige. Oops! Seems the fellow was watched over by God as a baby, so now the almighty and his nemesis have to duke it out over the soul. Written by Steve Derby;0.634045;/xQq1ptW2bCJ7xnqzMGXwAo7by.jpg;[];07/11/1984;Oh, God! You Devil;5.5;15
117263;70000000;[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}];tt2302755;Olympus Has Fallen;"When the White House (Secret Service Code: ""Olympus"") is captured by a terrorist mastermind and the President is kidnapped, disgraced former Presidential guard Mike Banning finds himself trapped within the building. As the national security team scrambles to respond, they are forced to rely on Banning's inside knowledge to help retake the White House, save the President and avert an even bigger disaster.";10.978.188;/l542hLtKhsmOWEBFoC7Aajk0nKt.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];20/03/2013;Olympus Has Fallen;6.2;3010
10768;0;[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}];tt0082377;Omen III: The Final Conflict;Damien Thorn (Sam Neill) has helped rescue the world from a recession, appearing to be a benign corporate benefactor. When he then becomes U.S. Ambassador to England, Damien fulfills a terrifying biblical prophecy. He also faces his own potential demise as an astronomical event brings about the second coming of Christ.;7.798.615;/6vbza8mUbfDiBqqYJMfsLSVIAvn.jpg;[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}];20/03/1981;Omen III: The Final Conflict;5.5;132
29251;0;[{'id': 99, 'name': 'Documentary'}];tt0067527;On Any Sunday;Documentary on motorcycle racing featuring stars of the sport, including film star Steve McQueen, a racer in his own right.;0.934156;/aBBx0SkkN40UiwA2PrF3DglUUY7.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];28/07/1971;On Any Sunday;6.9;7
294544;0;[{'id': 99, 'name': 'Documentary'}];tt2872570;On Any Sunday, The Next Chapter;On Any Sunday, The Next Chapter” is an exploration into the two-wheeled world of motorcycle riding. The film journeys deeper into the humanity, thrills and excitement behind the global culture of motorcycle riding. We meet those who are bonded by their passion for the race, we experience the exhilaration of the ride and we witness the love of family and friendship as each individual seeks out their next thrilling moment on the bike.;0.737708;/2OnvwleiWdbMvHVP9RcFuKmsQvq.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];01/01/2014;On Any Sunday, The Next Chapter;7.3;4
668;6500000;[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}];tt0064757;On Her Majesty's Secret Service;James Bond tracks archnemesis Ernst Blofeld to a mountaintop retreat where he's training an army of beautiful but lethal women. Along the way, Bond falls for Italian contessa Tracy Draco -- and marries her in order to get closer to Blofeld. Meanwhile, he locates Blofeld in the Alps and embarks on a classic ski chase.;9.356.264;/7mcqT56ES5U3wg26vQQuEnOaFSj.jpg;[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}];12/12/1969;On Her Majesty's Secret Service;6.5;464
1428;29000000;[{'id': 28, 'name': 'Action'}];tt0285823;Once Upon a Time in Mexico;"Hitman ""El Mariachi"" becomes involved in international espionage involving a psychotic CIA agent and a corrupt Mexican general.";8.843.365;/j3Mz1jaM3MVr5K1Ijh5D2T93VF2.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];11/09/2003;Once Upon a Time in Mexico;6.2;605
527;0;[{'id': 18, 'name': 'Drama'}];tt0110729;Once Were Warriors;A drama about a Maori family lving in Auckland, New Zealand. Lee Tamahori tells the story of Beth Heke’s strong will to keep her family together during times of unemployment and abuse from her violent and alcoholic husband.;4.025.276;/8QF48QS5lvtrhOclt22RFz3bSQm.jpg;[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}];02/09/1994;Once Were Warriors;7.6;106
12230;4000000;[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}];tt0055254;One Hundred and One Dalmatians;When a litter of dalmatian puppies are abducted by the minions of Cruella De Vil, the parents must find them before she uses them for a diabolical fashion statement.;15.727.519;/vo5j5OZIdnfMIZSkVfSvh8cJUU.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];25/01/1961;One Hundred and One Dalmatians;6.8;1643
6933;20000000;[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}];tt0479968;One Missed Call;Several people start receiving voice-mails from their future selves -- messages which include the date, time, and some of the details of their deaths.;11.104.479;/qdGRVppdGVzV0P8fa8c9Aeae3J6.jpg;[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}];04/01/2008;One Missed Call;4.7;174
33733;0;[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}];tt0066183;One More Time;London nightclub buddies Salt (Sammy Davis Jr.) and Pepper (Peter Lawford) link Pepper's dead twin to diamond smugglers.;0.277486;/4IVkzdL2yNRoFUa1pEjRSX9wzvg.jpg;[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}];01/05/1970;One More Time;2.9;4
